workoutId,date,exercise,setIndex,weightKg,reps,rpe,isWarmup
96a87183-851e-4b66-bc31-c9787e212c93,,Skullcrusher (Barbell),1,0,6,,False
96a87183-851e-4b66-bc31-c9787e212c93,,Skullcrusher (Barbell),2,0,12,,False
96a87183-851e-4b66-bc31-c9787e212c93,,Skullcrusher (Barbell),3,0,8,,False
7a266d9b-24cc-4a17-93d8-4c1bf6d43fc3,,Treadmill,1,0,0,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Romanian Deadlift (Barbell),1,0,6,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Romanian Deadlift (Barbell),2,0,8,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Romanian Deadlift (Barbell),3,0,7,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Romanian Deadlift (Barbell),4,0,8,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Press Vertical (Machine),1,0,6,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Press Vertical (Machine),2,0,6,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Press Vertical (Machine),3,0,8,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Extension (Machine),1,0,10,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Extension (Machine),2,0,10,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Extension (Machine),3,0,10,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Leg Extension (Machine),4,0,8,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Leg Curl (Machine),1,0,10,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Leg Curl (Machine),2,0,8,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Leg Curl (Machine),3,0,12,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Calf Raise,1,0,12,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Calf Raise,2,0,12,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Calf Raise,3,0,12,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Calf Raise,4,0,11,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Seated Calf Raise,5,0,12,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Ab Wheel,1,0,15,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Ab Wheel,2,0,13,,False
c597f553-ebed-4355-b3af-8c236f23d759,,Ab Wheel,3,0,11,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Treadmill,1,0,0,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),1,0,5,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),2,0,3,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),3,0,5,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),4,0,4,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),5,0,5,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Bench Press (Barbell),6,0,10,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Cable Row,1,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Cable Row,2,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Cable Row,3,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Chest Dip,1,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Chest Dip,2,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Chest Dip,3,0,6,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Chest Dip,4,0,1,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Pull Up,1,0,6,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Pull Up,2,0,6,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Pull Up,3,0,6,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Overhead Press (Barbell),1,0,4,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Overhead Press (Barbell),2,0,6,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Overhead Press (Barbell),3,0,5,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Incline Curl (Dumbbell),1,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Incline Curl (Dumbbell),2,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Seated Incline Curl (Dumbbell),3,0,8,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Triceps Pushdown,1,0,15,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Triceps Pushdown,2,0,10,,False
13adb3e4-e9ab-4172-b855-6713639edb64,,Triceps Pushdown,3,0,10,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Treadmill,1,0,0,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Deadlift (Barbell),1,0,6,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Deadlift (Barbell),2,0,5,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Deadlift (Barbell),3,0,5,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Deadlift (Barbell),4,0,5,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Squat (Smith Machine),1,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Squat (Smith Machine),2,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Squat (Smith Machine),3,0,5,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,1,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,2,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,3,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,4,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,5,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Bulgarian Split Squat,6,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Seated Leg Curl (Machine),1,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Seated Leg Curl (Machine),2,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Seated Leg Curl (Machine),3,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Seated Leg Curl (Machine),4,0,15,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Crunch (Machine),1,0,15,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Crunch (Machine),2,0,10,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Crunch (Machine),3,0,12,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Rear Delt Reverse Fly (Machine),1,0,20,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Rear Delt Reverse Fly (Machine),2,0,12,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Calf Press (Machine),1,0,12,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Calf Press (Machine),2,0,12,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Calf Press (Machine),3,0,11,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Calf Press (Machine),4,0,9,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Calf Press (Machine),5,0,8,,False
c7c28521-f9a6-41d4-a9fb-d437a448f638,,Treadmill,1,0,0,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Treadmill,1,0,0,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Incline Bench Press (Dumbbell),1,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Incline Bench Press (Dumbbell),2,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Incline Bench Press (Dumbbell),3,0,8,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Incline Bench Press (Dumbbell),4,0,6,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Press Vertical (Machine),1,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Press Vertical (Machine),2,0,12,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Press Vertical (Machine),3,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Dip,1,0,9,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Dip,2,0,7,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Dip,3,0,5,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Pull Up,1,0,6,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Pull Up,2,0,6,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Pull Up,3,0,6,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Raise Parallel Bars,1,0,11,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Raise Parallel Bars,2,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Leg Raise Parallel Bars,3,0,9,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Press (Machine),1,0,12,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Press (Machine),2,0,9,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Press (Machine),3,0,7,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Press (Machine),4,0,7,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Seated Row (Machine),1,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Seated Row (Machine),2,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Seated Row (Machine),3,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Seated Row (Machine),4,0,12,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Back Extension (Weighted Hyperextension),1,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Back Extension (Weighted Hyperextension),2,0,12,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Back Extension (Weighted Hyperextension),3,0,12,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Fly (Machine),1,0,13,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Fly (Machine),2,0,8,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Chest Fly (Machine),3,0,9,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Lateral Raise (Dumbbell),1,0,15,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Lateral Raise (Dumbbell),2,0,15,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Lateral Raise (Dumbbell),3,0,13,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Triceps Pushdown,1,0,15,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Triceps Pushdown,2,0,13,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Triceps Pushdown,3,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Triceps Pushdown,4,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Ab Wheel,1,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Ab Wheel,2,0,11,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Ab Wheel,3,0,10,,False
46c0ba24-c411-4161-bea1-855ba1aadeba,,Treadmill,1,0,0,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Treadmill,1,0,0,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Squat (Barbell),1,0,6,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Squat (Barbell),2,0,5,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Squat (Barbell),3,0,6,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Squat (Barbell),4,0,6,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Deadlift (Barbell),1,0,5,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Deadlift (Barbell),2,0,5,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Deadlift (Barbell),3,0,5,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Deadlift (Barbell),4,0,5,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,1,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,2,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,3,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,4,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,5,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Bulgarian Split Squat,6,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Seated Leg Curl (Machine),1,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Seated Leg Curl (Machine),2,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Seated Leg Curl (Machine),3,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Calf Press (Machine),1,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Calf Press (Machine),2,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Calf Press (Machine),3,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Calf Press (Machine),4,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Calf Press (Machine),5,0,8,,False
2c0124b6-cb31-4fc2-81e9-98cfc2adff70,,Treadmill,1,0,0,,False
bc9a614e-34b8-4256-a9c1-007d202102e6,,Treadmill,1,0,0,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Treadmill,1,0,0,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Overhead Press (Barbell),1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Overhead Press (Barbell),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Overhead Press (Barbell),3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Row (Machine),1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Row (Machine),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Row (Machine),3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Row (Machine),4,0,13,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Bench Press (Barbell),1,0,11,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Bench Press (Barbell),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Bench Press (Barbell),3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Bench Press (Barbell),4,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Pull Up,1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Pull Up,2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Pull Up,3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Dip,1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Dip,2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Dip,3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Back Extension (Weighted Hyperextension),1,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Back Extension (Weighted Hyperextension),2,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Back Extension (Weighted Hyperextension),3,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Cable Fly Crossovers,1,0,15,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Cable Fly Crossovers,2,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Cable Fly Crossovers,3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Cable Fly Crossovers,4,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Triceps Rope Pushdown,1,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Triceps Rope Pushdown,2,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Single Hand Tricep Pushdown,1,0,7,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Single Hand Tricep Pushdown,2,0,3,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Single Hand Tricep Pushdown,3,0,11,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Incline Curl (Dumbbell),1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Incline Curl (Dumbbell),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Seated Incline Curl (Dumbbell),3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Face Pull,1,0,15,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Face Pull,2,0,15,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Face Pull,3,0,17,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Calf Press (Machine),1,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Calf Press (Machine),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Calf Press (Machine),3,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Calf Press (Machine),4,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Calf Press (Machine),5,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Leg Press Horizontal (Machine),1,0,10,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Leg Press Horizontal (Machine),2,0,10,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Leg Press Horizontal (Machine),3,0,10,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),1,0,15,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),2,0,9,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),3,0,3,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),4,0,5,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),5,0,7,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),6,0,5,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),7,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),8,0,7,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),9,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Chest Fly (Machine),10,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),1,0,12,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),2,0,8,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),3,0,6,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),4,0,6,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),5,0,7,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),6,0,6,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),7,0,9,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),8,0,7,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),9,0,10,,False
6dd6b5b9-a798-4851-a6b5-b6c10bf0b135,,Lat Pulldown (Machine),10,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Treadmill,1,0,0,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Hip Thrust (Barbell),1,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Hip Thrust (Barbell),2,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Hip Thrust (Barbell),3,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Press Vertical (Machine),1,0,8,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Press Vertical (Machine),2,0,8,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Press Vertical (Machine),3,0,8,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Extension (Machine),1,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Extension (Machine),2,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Leg Extension (Machine),3,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Leg Curl (Machine),1,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Leg Curl (Machine),2,0,10,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Leg Curl (Machine),3,0,9,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Calf Raise,1,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Calf Raise,2,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Calf Raise,3,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Calf Raise,4,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Seated Calf Raise,5,0,12,,False
eb7a28b3-aa00-42a1-a857-a57ad23d152c,,Treadmill,1,0,0,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Squat (Barbell),1,0,6,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Squat (Barbell),2,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Squat (Barbell),3,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Squat (Barbell),4,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Squat (Barbell),5,0,6,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Deadlift (Trap bar),1,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Deadlift (Trap bar),2,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Deadlift (Trap bar),3,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Deadlift (Trap bar),4,0,5,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lunge (Barbell),1,0,6,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lunge (Barbell),2,0,10,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lunge (Barbell),3,0,8,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lying Leg Curl (Machine),1,0,12,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lying Leg Curl (Machine),2,0,8,,False
46cde309-9afa-4530-bb66-00aa9d9ac0c8,,Lying Leg Curl (Machine),3,0,8,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Treadmill,1,0,0,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Seated Cable Row,1,0,10,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Seated Cable Row,2,0,6,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Seated Cable Row,3,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Seated Cable Row,4,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Seated Cable Row,5,0,10,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),1,0,10,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),2,0,4,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),3,0,3,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),4,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),5,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),6,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bench Press (Barbell),7,0,5,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Overhead Press (Barbell),1,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Overhead Press (Barbell),2,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Overhead Press (Barbell),3,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Pull Up,1,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Pull Up,2,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Pull Up,3,0,7,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Skullcrusher (Barbell),1,0,10,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Skullcrusher (Barbell),2,0,10,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Skullcrusher (Barbell),3,0,8,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bicep Curl (Barbell),1,0,8,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bicep Curl (Barbell),2,0,8,,False
9fc91a9b-050d-473e-a775-ea4f4ca7e73e,,Bicep Curl (Barbell),3,0,9,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Elliptical Trainer,1,0,0,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Leg Press Vertical (Machine),1,0,7,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Leg Press Vertical (Machine),2,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),1,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),2,0,3,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),3,0,3,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),4,0,3,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),5,0,3,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),6,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),7,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Squat (Barbell),8,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Deadlift (Barbell),1,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Deadlift (Barbell),2,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Incline Bench Press (Barbell),1,0,6,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Bench Press (Barbell),1,0,5,,False
6864b39f-0c66-42b4-b906-c128864b5ccb,,Bench Press (Barbell),2,0,4,,False
